route,t,lat,lon,speed,speed_kmh,accel,signal,signal_1,signal_2,time_since_last_good,signal_bars,rsrp_dbm,rsrq_db,sinr_db,tower_distance_m,tower_count_nearby,real_tower_visible,rsrp_1,sinr_1,signal_delta,rsrp_delta,handover,distance_since_last_good_m
tunnel_route,1435.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-75.11,-10.38,9.239,480.44,4,1,-75.86,8.918,0,0.75,0,0.0
tunnel_route,1436.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.31,-9.782,10.436,432.56,4,1,-75.11,9.239,0,2.8,0,0.0
tunnel_route,1437.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.51,-10.037,9.926,452.96,4,1,-72.31,10.436,0,-1.2,0,0.0
tunnel_route,1438.0,12.957489,77.673337,15.81,56.9,6.0,1,1,1,0.0,5,-72.12,-9.74,10.52,429.2,4,1,-73.51,9.926,0,1.39,0,0.0
tunnel_route,1439.0,12.957489,77.673337,7.86,28.3,-6.0,1,1,1,0.0,5,-72.96,-9.92,10.16,443.6,4,1,-72.12,10.52,0,-0.84,0,0.0
tunnel_route,1440.0,12.957489,77.673337,4.78,17.2,-3.08,1,1,1,0.0,5,-72.73,-9.869,10.262,439.52,4,1,-72.96,10.16,0,0.23,0,0.0
tunnel_route,1441.0,12.957489,77.673337,16.55,59.6,6.0,1,1,1,0.0,5,-71.88,-9.689,10.622,425.12,4,1,-72.73,10.262,0,0.85,0,0.0
tunnel_route,1442.0,12.957489,77.673337,21.36,76.9,4.81,1,1,1,0.0,5,-72.17,-9.75,10.499,430.04,4,1,-71.88,10.622,0,-0.29,0,0.0
tunnel_route,1443.0,12.957489,77.673337,14.91,53.7,-6.0,1,1,1,0.0,5,-71.7,-9.65,10.7,422.0,4,1,-72.17,10.499,0,0.47,0,0.0
tunnel_route,1444.0,12.957489,77.673337,9.35,33.7,-5.56,1,1,1,0.0,5,-72.72,-9.869,10.262,439.52,4,1,-71.7,10.7,0,-1.02,0,0.0
tunnel_route,1445.0,12.957489,77.673337,14.68,52.8,5.33,1,1,1,0.0,5,-73.07,-9.944,10.112,445.52,4,1,-72.72,10.262,0,-0.35,0,0.0
tunnel_route,1446.0,12.957489,77.673337,13.15,47.3,-1.53,1,1,1,0.0,5,-71.45,-9.598,10.805,417.8,4,1,-73.07,10.112,0,1.62,0,0.0
tunnel_route,1447.0,12.957489,77.673337,18.93,68.2,5.78,1,1,1,0.0,5,-73.3,-9.993,10.013,449.48,4,1,-71.45,10.805,0,-1.85,0,0.0
tunnel_route,1448.0,12.957489,77.673337,10.32,37.2,-6.0,1,1,1,0.0,5,-73.59,-10.055,9.89,454.4,4,1,-73.3,10.013,0,-0.29,0,0.0
tunnel_route,1449.0,12.957489,77.673337,0.0,0.0,-6.0,1,1,1,0.0,5,-73.92,-10.127,9.746,460.16,4,1,-73.59,9.89,0,-0.33,0,0.0
tunnel_route,1450.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.12,-9.74,10.52,429.2,4,1,-73.92,9.746,0,1.8,0,0.0
tunnel_route,1451.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.99,-10.14,9.719,461.24,4,1,-72.12,10.52,0,-1.87,0,0.0
tunnel_route,1452.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.26,-9.77,10.46,431.6,4,1,-73.99,9.719,0,1.73,0,0.0
tunnel_route,1453.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-70.81,-9.46,11.081,406.76,4,1,-72.26,10.46,0,1.45,0,0.0
tunnel_route,1454.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-71.1,-9.522,10.955,411.8,4,1,-70.81,11.081,0,-0.29,0,0.0
tunnel_route,1455.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-69.95,-9.275,11.45,392.0,4,1,-71.1,10.955,0,1.15,0,0.0
tunnel_route,1456.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.29,-9.776,10.448,432.08,4,1,-69.95,11.45,0,-2.34,0,0.0
tunnel_route,1457.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-71.58,-9.623,10.754,419.84,4,1,-72.29,10.448,0,0.71,0,0.0
tunnel_route,1458.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.0,-9.929,10.142,444.32,4,1,-71.58,10.754,0,-1.42,0,0.0
tunnel_route,1459.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.92,-9.911,10.178,442.88,4,1,-73.0,10.142,0,0.08,0,0.0
tunnel_route,1460.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.85,-10.111,9.779,458.84,4,1,-72.92,10.178,0,-0.93,0,0.0
tunnel_route,1461.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.99,-10.14,9.719,461.24,4,1,-73.85,9.779,0,-0.14,0,0.0
tunnel_route,1462.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.0,-9.929,10.142,444.32,4,1,-73.99,9.719,0,0.99,0,0.0
tunnel_route,1463.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.69,-10.078,9.845,456.2,4,1,-73.0,10.142,0,-0.69,0,0.0
tunnel_route,1464.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.87,-10.115,9.77,459.2,4,1,-73.69,9.845,0,-0.18,0,0.0
tunnel_route,1465.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-71.96,-9.705,10.589,426.44,4,1,-73.87,9.77,0,1.91,0,0.0
tunnel_route,1466.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.62,-9.847,10.307,437.72,4,1,-71.96,10.589,0,-0.66,0,0.0
tunnel_route,1467.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-73.02,-9.933,10.133,444.68,4,1,-72.62,10.307,0,-0.4,0,0.0
tunnel_route,1468.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-72.41,-9.803,10.394,434.24,4,1,-73.02,10.133,0,0.61,0,0.0
tunnel_route,1469.0,12.957489,77.673337,18.74,67.5,6.0,1,1,1,0.0,5,-74.41,-10.232,9.536,468.56,4,1,-72.41,10.394,0,-2.0,0,0.0
tunnel_route,1470.0,12.957489,77.673337,9.37,33.7,-6.0,1,1,1,0.0,5,-72.64,-9.851,10.298,438.08,4,1,-74.41,9.536,0,1.77,0,0.0
tunnel_route,1471.0,12.957489,77.673337,10.59,38.1,1.22,1,1,1,0.0,5,-72.5,-9.822,10.355,435.8,4,1,-72.64,10.298,0,0.14,0,0.0
tunnel_route,1472.0,12.957489,77.673337,12.89,46.4,2.3,1,1,1,0.0,5,-74.23,-10.191,9.617,465.32,4,1,-72.5,10.355,0,-1.73,0,0.0
tunnel_route,1473.0,12.957489,77.673337,14.93,53.7,2.04,1,1,1,0.0,5,-74.82,-10.318,9.365,475.4,4,1,-74.23,9.617,0,-0.59,0,0.0
tunnel_route,1474.0,12.957489,77.673337,2.96,10.6,-6.0,1,1,1,0.0,5,-73.89,-10.118,9.764,459.44,4,1,-74.82,9.365,0,0.93,0,0.0
tunnel_route,1475.0,12.957489,77.673337,11.79,42.5,6.0,1,1,1,0.0,5,-73.48,-10.031,9.938,452.48,4,1,-73.89,9.764,0,0.41,0,0.0
tunnel_route,1476.0,12.957489,77.673337,9.7,34.9,-2.09,1,1,1,0.0,5,-72.48,-9.817,10.367,435.32,4,1,-73.48,9.938,0,1.0,0,0.0
tunnel_route,1477.0,12.957489,77.673337,8.42,30.3,-1.28,1,1,1,0.0,5,-70.8,-9.457,11.087,406.52,4,1,-72.48,10.367,0,1.68,0,0.0
tunnel_route,1478.0,12.957489,77.673337,8.78,31.6,0.36,1,1,1,0.0,5,-67.49,-8.748,12.503,349.88,4,1,-70.8,11.087,0,3.31,0,0.0
tunnel_route,1479.0,12.957489,77.673337,20.49,73.8,6.0,1,1,1,0.0,5,-67.64,-8.78,12.44,352.4,4,1,-67.49,12.503,0,-0.15,0,0.0
tunnel_route,1480.0,12.957489,77.673337,0.0,0.0,-6.0,1,1,1,0.0,5,-66.46,-8.527,12.947,332.12,4,1,-67.64,12.44,0,1.18,0,0.0
tunnel_route,1481.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-65.97,-8.421,13.157,323.72,4,1,-66.46,12.947,0,0.49,0,0.0
tunnel_route,1482.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-68.86,-9.041,11.918,373.28,4,1,-65.97,13.157,0,-2.89,0,0.0
tunnel_route,1483.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-70.41,-9.374,11.252,399.92,4,1,-68.86,11.918,0,-1.55,0,0.0
tunnel_route,1484.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-68.39,-8.941,12.119,365.24,4,1,-70.41,11.252,0,2.02,0,0.0
tunnel_route,1485.0,12.957489,77.673337,0.0,0.0,0.0,1,1,1,0.0,5,-65.92,-8.411,13.178,322.88,4,1,-68.39,12.119,0,2.47,0,0.0
tunnel_route,1486.0,12.957489,77.673337,12.73,45.8,6.0,1,1,1,0.0,5,-69.03,-9.079,11.843,376.28,4,1,-65.92,13.178,0,-3.11,0,0.0
tunnel_route,1487.0,12.956417,77.676362,16.23,58.4,3.5,1,1,1,0.0,5,-69.46,-9.17,11.66,383.6,4,1,-69.03,11.843,0,-0.43,0,0.0
tunnel_route,1488.0,12.956417,77.676362,4.25,15.3,-6.0,1,1,1,0.0,5,-68.75,-9.018,11.963,371.48,4,1,-69.46,11.66,0,0.71,0,0.0
tunnel_route,1489.0,12.956417,77.676362,9.83,35.4,5.58,1,1,1,0.0,5,-69.72,-9.224,11.552,387.92,4,1,-68.75,11.963,0,-0.97,0,0.0
tunnel_route,1490.0,12.956417,77.676362,6.29,22.7,-3.54,1,1,1,0.0,5,-71.52,-9.611,10.778,418.88,4,1,-69.72,11.552,0,-1.8,0,0.0
tunnel_route,1491.0,12.956417,77.676362,6.12,22.0,-0.17,1,1,1,0.0,5,-74.53,-10.256,9.488,470.48,4,1,-71.52,10.778,0,-3.01,0,0.0
tunnel_route,1492.0,12.956417,77.676362,13.25,47.7,6.0,1,1,1,0.0,5,-74.87,-10.329,9.341,476.36,4,1,-74.53,9.488,0,-0.34,0,0.0
tunnel_route,1493.0,12.956417,77.676362,15.24,54.9,1.99,1,1,1,0.0,5,-77.64,-10.924,8.153,523.88,3,1,-74.87,9.341,0,-2.77,0,0.0
tunnel_route,1494.0,12.956417,77.676362,14.09,50.7,-1.15,1,1,1,0.0,5,-79.02,-11.219,7.562,547.52,3,1,-77.64,8.153,0,-1.38,0,0.0
tunnel_route,1495.0,12.956417,77.676362,6.78,24.4,-6.0,1,1,1,0.0,4,-80.06,-11.441,7.118,565.28,3,1,-79.02,7.562,0,-1.04,0,0.0
tunnel_route,1496.0,12.956417,77.676362,6.28,22.6,-0.5,1,1,1,0.0,5,-76.92,-10.769,8.462,511.52,3,1,-80.06,7.118,0,3.14,0,0.0
tunnel_route,1497.0,12.956417,77.676362,13.65,49.1,6.0,1,1,1,0.0,5,-76.2,-10.613,8.774,499.04,4,1,-76.92,8.462,0,0.72,0,0.0
tunnel_route,1498.0,12.956417,77.676362,17.93,64.6,4.28,1,1,1,0.0,5,-73.98,-10.139,9.722,461.12,4,1,-76.2,8.774,0,2.22,0,0.0
tunnel_route,1499.0,12.956417,77.676362,15.71,56.6,-2.22,1,1,1,0.0,5,-74.3,-10.207,9.587,466.52,4,1,-73.98,9.722,0,-0.32,0,0.0
tunnel_route,1500.0,12.956417,77.676362,20.0,72.0,4.29,1,1,1,0.0,5,-71.22,-9.548,10.904,413.84,4,1,-74.3,9.587,0,3.08,0,0.0
tunnel_route,1501.0,12.956417,77.676362,10.72,38.6,-6.0,1,1,1,0.0,5,-68.75,-9.018,11.963,371.48,4,1,-71.22,10.904,0,2.47,0,0.0
tunnel_route,1502.0,12.956417,77.676362,7.7,27.7,-3.02,1,1,1,0.0,5,-69.24,-9.123,11.753,379.88,4,1,-68.75,11.963,0,-0.49,0,0.0
tunnel_route,1503.0,12.956417,77.676362,4.74,17.1,-2.96,1,1,1,0.0,5,-70.65,-9.425,11.15,404.0,4,1,-69.24,11.753,0,-1.41,0,0.0
tunnel_route,1504.0,12.956417,77.676362,19.19,69.1,6.0,1,1,1,0.0,5,-71.88,-9.688,10.625,425.0,4,1,-70.65,11.15,0,-1.23,0,0.0
tunnel_route,1505.0,12.956417,77.676362,0.0,0.0,-6.0,1,1,1,0.0,5,-73.44,-10.022,9.956,451.76,4,1,-71.88,10.625,0,-1.56,0,0.0
tunnel_route,1506.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-71.96,-9.705,10.589,426.44,4,1,-73.44,9.956,0,1.48,0,0.0
tunnel_route,1507.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-72.29,-9.777,10.445,432.2,4,1,-71.96,10.589,0,-0.33,0,0.0
tunnel_route,1508.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-71.41,-9.587,10.826,416.96,4,1,-72.29,10.445,0,0.88,0,0.0
tunnel_route,1509.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-71.54,-9.615,10.769,419.24,4,1,-71.41,10.826,0,-0.13,0,0.0
tunnel_route,1510.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-72.8,-9.886,10.229,440.84,4,1,-71.54,10.769,0,-1.26,0,0.0
tunnel_route,1511.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-74.49,-10.247,9.506,469.76,4,1,-72.8,10.229,0,-1.69,0,0.0
tunnel_route,1512.0,12.956417,77.676362,10.33,37.2,6.0,1,1,1,0.0,5,-73.0,-9.929,10.142,444.32,4,1,-74.49,9.506,0,1.49,0,0.0
tunnel_route,1513.0,12.956417,77.676362,8.32,30.0,-2.01,1,1,1,0.0,5,-72.76,-9.878,10.244,440.24,4,1,-73.0,10.142,0,0.24,0,0.0
tunnel_route,1514.0,12.956417,77.676362,0.0,0.0,-6.0,1,1,1,0.0,5,-72.44,-9.809,10.382,434.72,4,1,-72.76,10.244,0,0.32,0,0.0
tunnel_route,1515.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-70.18,-9.325,11.351,395.96,4,1,-72.44,10.382,0,2.26,0,0.0
tunnel_route,1516.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-69.11,-9.095,11.81,377.6,4,1,-70.18,11.351,0,1.07,0,0.0
tunnel_route,1517.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-69.97,-9.28,11.441,392.36,4,1,-69.11,11.81,0,-0.86,0,0.0
tunnel_route,1518.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-69.62,-9.204,11.591,386.36,4,1,-69.97,11.441,0,0.35,0,0.0
tunnel_route,1519.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-72.08,-9.731,10.538,428.48,4,1,-69.62,11.591,0,-2.46,0,0.0
tunnel_route,1520.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-71.12,-9.525,10.949,412.04,4,1,-72.08,10.538,0,0.96,0,0.0
tunnel_route,1521.0,12.956417,77.676362,0.0,0.0,0.0,1,1,1,0.0,5,-71.8,-9.671,10.658,423.68,4,1,-71.12,10.949,0,-0.68,0,0.0
tunnel_route,1522.0,12.956417,77.676362,9.13,32.9,6.0,1,1,1,0.0,5,-71.5,-9.607,10.787,418.52,4,1,-71.8,10.658,0,0.3,0,0.0
tunnel_route,1523.0,12.956417,77.676362,10.95,39.4,1.82,1,1,1,0.0,5,-69.93,-9.27,11.459,391.64,4,1,-71.5,10.787,0,1.57,0,0.0
tunnel_route,1524.0,12.956417,77.676362,17.02,61.3,6.0,1,1,1,0.0,5,-72.05,-9.727,10.547,428.12,4,1,-69.93,11.459,0,-2.12,0,0.0
tunnel_route,1525.0,12.956417,77.676362,18.71,67.3,1.69,1,1,1,0.0,5,-72.75,-9.875,10.25,440.0,4,1,-72.05,10.547,0,-0.7,0,0.0
tunnel_route,1526.0,12.956417,77.676362,18.63,67.1,-0.08,1,1,1,0.0,5,-77.55,-10.902,8.195,522.2,3,1,-72.75,10.25,0,-4.8,0,0.0
tunnel_route,1527.0,12.956417,77.676362,21.02,75.7,2.39,1,1,1,0.0,5,-77.98,-10.997,8.006,529.76,3,1,-77.55,8.195,0,-0.43,0,0.0
tunnel_route,1528.0,12.95513,77.678909,7.1,25.6,-6.0,1,1,1,0.0,5,-79.05,-11.225,7.55,548.0,3,1,-77.98,8.006,0,-1.07,0,0.0
tunnel_route,1529.0,12.95513,77.678909,9.95,35.8,2.85,1,1,1,0.0,4,-80.37,-11.507,6.986,570.56,3,1,-79.05,7.55,0,-1.32,0,0.0
tunnel_route,1530.0,12.95513,77.678909,16.87,60.7,6.0,1,1,1,0.0,5,-78.3,-11.065,7.871,535.16,3,1,-80.37,6.986,0,2.07,0,0.0
tunnel_route,1531.0,12.95513,77.678909,8.2,29.5,-6.0,1,1,1,0.0,5,-74.72,-10.298,9.404,473.84,4,1,-78.3,7.871,0,3.58,0,0.0
tunnel_route,1532.0,12.95513,77.678909,14.92,53.7,6.0,1,1,1,0.0,5,-75.34,-10.43,9.14,484.4,4,1,-74.72,9.404,0,-0.62,0,0.0
tunnel_route,1533.0,12.95513,77.678909,10.73,38.6,-4.19,1,1,1,0.0,5,-74.4,-10.228,9.545,468.2,4,1,-75.34,9.14,0,0.94,0,0.0
tunnel_route,1534.0,12.95513,77.678909,20.86,75.1,6.0,1,1,1,0.0,5,-74.39,-10.226,9.548,468.08,4,1,-74.4,9.545,0,0.01,0,0.0
tunnel_route,1535.0,12.95513,77.678909,0.0,0.0,-6.0,1,1,1,0.0,5,-76.12,-10.598,8.804,497.84,4,1,-74.39,9.548,0,-1.73,0,0.0
tunnel_route,1536.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-78.28,-11.06,7.88,534.8,3,1,-76.12,8.804,0,-2.16,0,0.0
tunnel_route,1537.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-74.91,-10.338,9.323,477.08,4,1,-78.28,7.88,0,3.37,0,0.0
tunnel_route,1538.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-74.64,-10.28,9.44,472.4,4,1,-74.91,9.323,0,0.27,0,0.0
tunnel_route,1539.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-75.57,-10.478,9.044,488.24,4,1,-74.64,9.44,0,-0.93,0,0.0
tunnel_route,1540.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-73.53,-10.041,9.917,453.32,4,1,-75.57,9.044,0,2.04,0,0.0
tunnel_route,1541.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-72.32,-9.784,10.433,432.68,4,1,-73.53,9.917,0,1.21,0,0.0
tunnel_route,1542.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-73.37,-10.007,9.986,450.56,4,1,-72.32,10.433,0,-1.05,0,0.0
tunnel_route,1543.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-73.72,-10.082,9.836,456.56,4,1,-73.37,9.986,0,-0.35,0,0.0
tunnel_route,1544.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-70.85,-9.469,11.063,407.48,4,1,-73.72,9.836,0,2.87,0,0.0
tunnel_route,1545.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-70.63,-9.42,11.159,403.64,4,1,-70.85,11.063,0,0.22,0,0.0
tunnel_route,1546.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-72.16,-9.749,10.502,429.92,4,1,-70.63,11.159,0,-1.53,0,0.0
tunnel_route,1547.0,12.95513,77.678909,0.0,0.0,0.0,1,1,1,0.0,5,-75.62,-10.49,9.02,489.2,4,1,-72.16,10.502,0,-3.46,0,0.0
tunnel_route,1548.0,12.95513,77.678909,9.65,34.7,6.0,1,1,1,0.0,5,-71.37,-9.581,10.838,416.48,4,1,-75.62,9.02,0,4.25,0,0.0
tunnel_route,1549.0,12.95513,77.678909,11.65,42.0,2.0,1,1,1,0.0,5,-75.45,-10.453,9.095,486.2,4,1,-71.37,10.838,0,-4.08,0,0.0
tunnel_route,1550.0,12.95513,77.678909,8.46,30.4,-3.19,1,1,1,0.0,5,-74.23,-10.191,9.617,465.32,4,1,-75.45,9.095,0,1.22,0,0.0
tunnel_route,1551.0,12.95513,77.678909,10.08,36.3,1.62,1,1,1,0.0,5,-76.49,-10.677,8.645,504.2,3,1,-74.23,9.617,0,-2.26,0,0.0
tunnel_route,1552.0,12.95513,77.678909,13.91,50.1,3.83,1,1,1,0.0,5,-75.54,-10.472,9.056,487.76,4,1,-76.49,8.645,0,0.95,0,0.0
tunnel_route,1553.0,12.95513,77.678909,17.87,64.3,3.96,1,1,1,0.0,5,-76.76,-10.734,8.531,508.76,3,1,-75.54,9.056,0,-1.22,0,0.0
tunnel_route,1554.0,12.95513,77.678909,8.88,32.0,-6.0,1,1,1,0.0,5,-79.4,-11.3,7.4,554.0,3,1,-76.76,8.531,0,-2.64,0,0.0
tunnel_route,1555.0,12.95513,77.678909,20.25,72.9,6.0,1,1,1,0.0,5,-79.51,-11.324,7.352,555.92,3,1,-79.4,7.4,0,-0.11,0,0.0
tunnel_route,1556.0,12.954365,77.680439,11.69,42.1,-6.0,1,1,1,0.0,4,-80.33,-11.5,7.001,569.96,3,1,-79.51,7.352,0,-0.82,0,0.0
tunnel_route,1557.0,12.954365,77.680439,19.75,71.1,6.0,1,1,1,0.0,5,-78.27,-11.059,7.883,534.68,3,1,-80.33,7.001,0,2.06,0,0.0
tunnel_route,1558.0,12.954365,77.680439,11.49,41.4,-6.0,1,1,1,0.0,5,-75.63,-10.493,9.014,489.44,4,1,-78.27,7.883,0,2.64,0,0.0
tunnel_route,1559.0,12.954365,77.680439,12.83,46.2,1.34,1,1,1,0.0,5,-75.72,-10.511,8.978,490.88,4,1,-75.63,9.014,0,-0.09,0,0.0
tunnel_route,1560.0,12.954365,77.680439,15.07,54.3,2.24,1,1,1,0.0,5,-76.68,-10.718,8.564,507.44,3,1,-75.72,8.978,0,-0.96,0,0.0
tunnel_route,1561.0,12.954365,77.680439,12.86,46.3,-2.21,1,1,1,0.0,5,-79.02,-11.217,7.565,547.4,3,1,-76.68,8.564,0,-2.34,0,0.0
tunnel_route,1562.0,12.954343,77.681264,13.57,48.9,0.71,1,1,1,0.0,5,-76.35,-10.646,8.708,501.68,3,1,-79.02,7.565,0,2.67,0,0.0
tunnel_route,1563.0,12.954343,77.681264,18.88,68.0,5.31,1,1,1,0.0,5,-74.29,-10.204,9.593,466.28,4,1,-76.35,8.708,0,2.06,0,0.0
tunnel_route,1564.0,12.954343,77.681264,10.94,39.4,-6.0,1,1,1,0.0,5,-74.63,-10.278,9.443,472.28,4,1,-74.29,9.593,0,-0.34,0,0.0
tunnel_route,1565.0,12.954343,77.681264,14.33,51.6,3.39,1,1,1,0.0,5,-74.72,-10.296,9.407,473.72,4,1,-74.63,9.443,0,-0.09,0,0.0
tunnel_route,1566.0,12.954343,77.681264,12.6,45.4,-1.73,1,1,1,0.0,5,-73.32,-9.998,10.004,449.84,4,1,-74.72,9.407,0,1.4,0,0.0
tunnel_route,1567.0,12.954343,77.681264,8.82,31.7,-3.78,1,1,1,0.0,5,-73.25,-9.983,10.034,448.64,4,1,-73.32,10.004,0,0.07,0,0.0
tunnel_route,1568.0,12.954343,77.681264,17.55,63.2,6.0,1,1,1,0.0,5,-73.72,-10.082,9.836,456.56,4,1,-73.25,10.034,0,-0.47,0,0.0
tunnel_route,1569.0,12.954343,77.681264,10.74,38.7,-6.0,1,1,1,0.0,5,-74.89,-10.334,9.332,476.72,4,1,-73.72,9.836,0,-1.17,0,0.0
tunnel_route,1570.0,12.954343,77.681264,10.04,36.1,-0.7,1,1,1,0.0,5,-74.37,-10.223,9.554,467.84,4,1,-74.89,9.332,0,0.52,0,0.0
tunnel_route,1571.0,12.954343,77.681264,0.0,0.0,-6.0,1,1,1,0.0,5,-76.98,-10.781,8.438,512.48,3,1,-74.37,9.554,0,-2.61,0,0.0
tunnel_route,1572.0,12.954343,77.681264,0.0,0.0,0.0,1,1,1,0.0,5,-77.38,-10.867,8.267,519.32,3,1,-76.98,8.438,0,-0.4,0,0.0
tunnel_route,1573.0,12.954343,77.681264,0.0,0.0,0.0,1,1,1,0.0,5,-79.41,-11.302,7.397,554.12,3,1,-77.38,8.267,0,-2.03,0,0.0
tunnel_route,1574.0,12.954343,77.681264,0.0,0.0,0.0,1,1,1,0.0,5,-78.03,-11.006,7.988,530.48,3,1,-79.41,7.397,0,1.38,0,0.0
tunnel_route,1575.0,12.954343,77.681264,0.0,0.0,0.0,1,1,1,0.0,5,-78.44,-11.095,7.811,537.56,3,1,-78.03,7.988,0,-0.41,0,0.0
tunnel_route,1576.0,12.954343,77.681264,15.45,55.6,6.0,1,1,1,0.0,5,-79.1,-11.236,7.529,548.84,3,1,-78.44,7.811,0,-0.66,0,0.0
tunnel_route,1577.0,12.954343,77.681264,8.08,29.1,-6.0,1,1,1,0.0,4,-80.46,-11.527,6.947,572.12,3,1,-79.1,7.529,0,-1.36,0,0.0
tunnel_route,1578.0,12.954343,77.681264,16.8,60.5,6.0,1,1,1,0.0,5,-77.85,-10.969,8.063,527.48,3,1,-80.46,6.947,0,2.61,0,0.0
tunnel_route,1579.0,12.954646,77.682725,7.43,26.7,-6.0,1,1,1,0.0,5,-77.02,-10.79,8.42,513.2,3,1,-77.85,8.063,0,0.83,0,0.0
tunnel_route,1580.0,12.954646,77.682725,1.65,5.9,-5.78,1,1,1,0.0,5,-77.38,-10.867,8.267,519.32,3,1,-77.02,8.42,0,-0.36,0,0.0
tunnel_route,1581.0,12.954646,77.682725,13.54,48.7,6.0,1,1,1,0.0,5,-79.05,-11.226,7.547,548.12,3,1,-77.38,8.267,0,-1.67,0,0.0
tunnel_route,1582.0,12.954646,77.682725,17.71,63.8,4.17,1,1,1,0.0,4,-80.43,-11.521,6.959,571.64,3,1,-79.05,7.547,0,-1.38,0,0.0
tunnel_route,1583.0,12.954646,77.682725,10.39,37.4,-6.0,1,1,1,0.0,5,-79.39,-11.299,7.403,553.88,3,1,-80.43,6.959,0,1.04,0,0.0
tunnel_route,1584.0,12.954646,77.682725,10.57,38.0,0.18,1,1,1,0.0,5,-78.28,-11.06,7.88,534.8,3,1,-79.39,7.403,0,1.11,0,0.0
tunnel_route,1585.0,12.954646,77.682725,15.12,54.4,4.55,1,1,1,0.0,5,-77.58,-10.909,8.183,522.68,3,1,-78.28,7.88,0,0.7,0,0.0
tunnel_route,1586.0,12.954646,77.682725,5.9,21.2,-6.0,1,1,1,0.0,5,-79.5,-11.321,7.358,555.68,3,1,-77.58,8.183,0,-1.92,0,0.0
tunnel_route,1587.0,12.954646,77.682725,13.81,49.7,6.0,1,1,1,0.0,5,-77.15,-10.819,8.363,515.48,3,1,-79.5,7.358,0,2.35,0,0.0
tunnel_route,1588.0,12.954646,77.682725,8.04,28.9,-5.77,1,1,1,0.0,5,-79.44,-11.309,7.382,554.72,3,1,-77.15,8.363,0,-2.29,0,0.0
